1364825940.0,100.98,100.98,99.99,99.99,3.86993281
1364826180.0,100.875,100.875,100.875,100.875,0.1
1364826300.0,100.775,100.775,100.3,100.3,12.59198742
1364826360.0,101,101,100.2001,100.98001,16.03680172
1364826480.0,101.01,101.02,101.01,101.02,0.1
1364826600.0,101.45,101.45,101.45,101.45,2
1364826660.0,101.75,101.7877,101.75,101.7877,5.46355665
1364826780.0,101.51,101.51,101.51,101.51,0.32285309
1364826840.0,101.55,101.55,101,101.51,0.75073182
1364826900.0,101.75,101.75,101.75,101.75,0.63382074
1364827020.0,102.05,102.05,102.05,102.05,2.73
1364827080.0,101.74999,101.74999,101.74999,101.74999,0.05009716
1364827140.0,102.1,102.1,102.1,102.1,0.18081068
1364827380.0,102.47,102.47,102.47,102.47,0.32
1364827440.0,102,102.4,102,102.4,3.40626616
1364827500.0,102.6,102.6,102.6,102.6,3
1364827800.0,103.5,103.5,103.5,103.5,2.06409166
1364827860.0,103,103.9,103,103.9,49.9
1364827920.0,104.0804,104.23,104.0804,104.23,9
1364827980.0,104.9,105,104,104.6,401
1364828040.0,104.6,104.6,104.6,104.6,9
1364828100.0,104.59999,104.6,104.59999,104.6,23.66
1364828160.0,104,104,100,103.51991,26.147
1364828220.0,103.51991,104,103.51991,103.6,45.0768085
1364828280.0,103.5,103.5,103.5,103.5,0.5
1364828400.0,105.9,105.9,105.9,105.9,2
1364828460.0,104.4,104.4,104.4,104.4,14.16
1364828520.0,104.4,105,103.51,104.4,29.15
1364828580.0,105.175,105.175,105.175,105.175,0.1
1364828640.0,105.125,105.125,105.04,105.04,0.8937
1364828820.0,103.00999,103.00999,103,103,20
1364828880.0,103,103.5199,102.6,102.6,50.98
1364828940.0,102.77393,102.77393,102.555,102.555,0.1
1364829060.0,100.2598,100.2598,100.01,100.01,10
1364829180.0,100,100,100,100,25
1364829300.0,100.80601,100.80601,100.80601,100.80601,0.00282526
1364829420.0,100.9,100.9,100.00999,100.00999,41.56316
1364829480.0,100.9,100.9,99.4,99.4,230
1364829540.0,100.00999,100.81,96.3,96.3,43.80383
1364829660.0,100.5,100.5,100.5,100.5,3
1364829840.0,100.28,100.28,100.1,100.1,5
1364829960.0,100.01,100.01,100,100,3.91849965
1364830020.0,99.4,99.77876,98.95,98.95,306.75836732
1364830080.0,98.934,100,98.70342,100,187.89569093
1364830140.0,98.70342,98.8,98.70342,98.8,3.2476207
1364830200.0,99,99,99,99,3
1364830260.0,99,99,99,99,14
1364830320.0,98.9,99,98.9,99,10
1364830440.0,99.00001,99.00001,99.00001,99.00001,1
1364830500.0,99,99.00001,99,99.00001,140
1364830560.0,99,99,99,99,14
1364830620.0,99,99,99,99,1.5
1364830680.0,100.01,101,100.01,100.9,71.37
1364830800.0,100.33511,101,100.33511,100.99999,18.33776224
1364830920.0,101.99,102,101.99,101.99,20.00996795
1364830980.0,102,102.7,102,102.7,21.38558058
1364831040.0,102.7,102.7,102,102,11.46445147
1364831340.0,101.9,101.9,101.9,101.9,4
1364831400.0,101.9,101.9,101.9,101.9,1
1364831640.0,102.39,102.44,102.39,102.44,50
1364831880.0,102.2,102.21505,102.2,102.2,120
1364832120.0,103.29,103.29,103.29,103.29,4.2
1364832240.0,103.3,103.3,103.3,103.3,1.48544888
1364832360.0,103.45851,103.93,103.45851,103.93,20
1364832480.0,103.98997,103.98997,103.93,103.93,6.97386763
1364832540.0,103.99,104,103.93,104,227.6801843
1364832600.0,104,104,104,104,0.05670257
1364832660.0,104,104.29999,104,104.29999,25
1364832720.0,104.5,104.5,104.3,104.3,10
1364832840.0,104.39991,104.45,104.39991,104.44,1.39322555
1364832900.0,104.45,104.45,104.39991,104.44,21.39322555
1364833020.0,103.98,104.45,103.98,104.45,22.05677445
1364833080.0,103.98101,104,103.98101,104,5.5
1364833260.0,103.32,103.32,103.31999,103.31999,10
1364833740.0,103.2,103.20001,103.2,103.2,25
1364833800.0,103.02,103.02,103,103,10
1364834220.0,103.02,103.02,103.02,103.02,12
1364834520.0,103.02,103.28999,103.02,103.28999,8.39701976
1364834760.0,103.01,103.01,103.01,103.01,10
1364834820.0,103.03,103.03,103.03,103.03,15
1364834880.0,103.2,103.3,103.19999,103.19999,41.97530756
1364834940.0,103.29999,103.29999,103.29999,103.29999,0.17769745
1364835000.0,103.19998,103.19998,103.19998,103.19998,0.40123892
1364835060.0,103.29998,103.29998,103.29998,103.29998,0.22980559
1364835180.0,103.03,103.03,103.03,103.03,1.13636364
1364835240.0,103.03,103.03,103,103,10.86
1364835300.0,103.03,103.03,103,103,20
1364835480.0,102.58799,102.58799,102.1,102.1,52.29701976
1364835600.0,102.2,102.43262,102.2,102.43262,1.793084
1364835660.0,102.87899,102.87899,102.87899,102.87899,0.04076566
1364835960.0,102.14764,102.14764,102.01002,102.01002,3.7975
1364836020.0,102,102,102,102,1
1364836560.0,102.20215,102.20215,102.20215,102.20215,2
1364836620.0,102.20215,102.20215,102.20215,102.20215,2
1364837040.0,103,103,103,103,17.39663098
1364837100.0,103,103,103,103,8.69831549
1364837160.0,103.17999,103.17999,103.17999,103.17999,3
1364837220.0,103.17999,103.17999,103.17999,103.17999,0.29
1364837400.0,102.99999,102.99999,102.99999,102.99999,0.04476497
1364837580.0,102.98999,102.98999,102.98999,102.98999,0.04476498
1364837640.0,102.9999,102.9999,102.9999,102.9999,3
1364839620.0,102.49998,102.49998,102.49998,102.49998,5
1364839740.0,102.49999,102.49999,102.49999,102.49999,3
1364843040.0,103.458,103.458,103.458,103.458,16.69
1364843100.0,103.458,103.45901,103.458,103.45901,19.5362
1364843460.0,103.05557,103.05557,103.05557,103.05557,40
1364843760.0,102.11099,102.11099,102.11099,102.11099,26.38198488
1364844000.0,102.5,102.5,102.5,102.5,17.78044122
1364844060.0,102.5,102.5,102.5,102.5,1
1364844120.0,102.5,102.5,102.5,102.5,4
1364844540.0,103.62998,103.62998,103.62998,103.62998,1.6975739
1364846340.0,103.899,104.4,103.899,104,100
1364850180.0,103.93,104.4,103.93,103.99998,70
1364850300.0,104.49,104.49,104.49,104.49,1
1364851020.0,103.5,103.5,103.1,103.1,38.33776224
1364852040.0,104.5,104.5,104.5,104.5,50
1364853540.0,104.30001,104.30001,104.01,104.01,15
1364855340.0,105.5,105.5,105.5,105.5,10
1364855640.0,105,105,105,105,12
1364857020.0,105,105,105,105,26.21036503
1364858340.0,103,103,103,103,70
1364859360.0,102.23099,102.23099,102.23099,102.23099,3.53616
1364859420.0,103.19696,103.5,103.19696,103.5,40
1364859540.0,102.99999,103.7025,102.99999,103.7025,50
1364859600.0,103.22979,103.22979,102.53,102.53,5.816
1364860500.0,103.00007,103.00007,103.00007,103.00007,5.4
1364860620.0,103.49951,103.49951,103.49951,103.49951,3.14837676
1364860680.0,103.83018,103.999,103.83018,103.999,2.2
1364860980.0,104,104,104,104,3.1332255
1364861520.0,103.99001,104.01871,103.99001,103.99001,2.88547901
1364863140.0,103.5,103.5,103.5,103.5,0.8
1364863380.0,103.00001,103.00001,103,103,20
1364864160.0,103.24871,103.24871,103.24871,103.24871,13.5
1364864400.0,102.89999,102.89999,102.89999,102.89999,0.03283929
1364864460.0,102.89999,102.89999,102.89999,102.89999,0.03283929
1364864580.0,102.53,102.53,102.43,102.43,5
1364864940.0,102.43,102.43,102.43,102.43,2.90063027
1364865060.0,103.68,103.68,103.68,103.68,0.10417
1364865360.0,102.43,102.43,102.33,102.33,6.8
1364866080.0,102.97,102.97,102.93,102.93,2
1364866200.0,103.38,103.38,103.38,103.38,1
1364866500.0,103.48,103.48,103.48,103.48,6.93184203
1364866620.0,103.69998,103.69998,103.69998,103.69998,5.49653748
1364866800.0,103.01,103.01,103.01,103.01,3
1364866860.0,103.29391,103.29391,102.37,102.37,12.46247571
1364868000.0,102.8,102.8,102.8,102.8,15
1364868660.0,103.67909,103.67909,103.67909,103.67909,20
1364869020.0,103.35637,103.35637,103.35637,103.35637,2.80603972
1364869080.0,103.4,103.4,103.4,103.4,0.033
1364870100.0,104.09,104.09,104.08787,104.09,2.0282387
1364870280.0,103.98788,103.98788,103.98788,103.98788,4.9717613
1364870760.0,104.99901,104.99901,104.99901,104.99901,3.04700463
1364872020.0,105,105,105,105,5
1364872080.0,105,105,105,105,2.276
1364872140.0,105,105,105,105,44.724
1364874720.0,104.86,104.86,104.7,104.7,15.995
1364874900.0,105.3,105.6,104.99999,105.6,15.995
1364875140.0,105.4,105.4,104.75,104.75,4.3732
1364875200.0,104.72,104.72,104.72,104.72,10.6268
1364875440.0,105.40001,105.40001,105.4,105.4,0.15406281
1364875500.0,105.49,105.49,105.49,105.49,4.84593719
1364875560.0,105.53,105.53,105.52001,105.52001,10
1364875620.0,105.79896,105.79896,105.7,105.7,7.18423353
1364875740.0,105.71001,105.71001,105.7,105.70001,9.79203509
1364875860.0,106,106,106,106,20
1364876040.0,106,106,106,106,1
1364876100.0,105.9,106,105.9,106,54
